epoch,accuracy,loss,val_accuracy,val_loss
0,0.9648656845092773,0.08549346774816513,0.9750156402587891,0.055283065885305405
1,0.9825109243392944,0.04533642530441284,0.9781386852264404,0.054283130913972855
2,0.9893816113471985,0.026072517037391663,0.9793878793716431,0.050269342958927155
3,0.991723895072937,0.021831393241882324,0.9781386852264404,0.05447915568947792



Test_metrics,0.9846762418746948,0.055351439863443375
