epoch,accuracy,loss,val_accuracy,val_loss
0,0.675000011920929,2.0992023944854736,0.734250009059906,0.6559337973594666
1,0.7306874990463257,0.549439013004303,0.8130000233650208,0.4249877333641052
2,0.765874981880188,0.4844916760921478,0.7935000061988831,0.4811221659183502
3,0.7781875133514404,0.46831032633781433,0.7875000238418579,0.4906376898288727
4,0.7803750038146973,0.4646039307117462,0.8372499942779541,0.38338908553123474



Test_metrics,0.8601087331771851,0.3513523042201996
