epoch,accuracy,loss,val_accuracy,val_loss
0,0.7896875143051147,2.135378360748291,0.8050000071525574,0.7871573567390442
1,0.8454999923706055,0.45712149143218994,0.8529999852180481,0.37957021594047546
2,0.870437502861023,0.30742600560188293,0.8637499809265137,0.3409780263900757
3,0.8895000219345093,0.26242539286613464,0.8622499704360962,0.36554890871047974
4,0.8973749876022339,0.2453165501356125,0.8665000200271606,0.33245357871055603



Test_metrics,0.877409815788269,0.40333104133605957
